Date,Open,High,Low,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Volume,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-Feb-20,66300,67250,65304.95,66284.4,66200.56442,326,286,21581384,87,26.69,1945.05,-15.6
02-Mar-20,66700,67496.15,65700,66063.75,66741.62595,262,245,17486306,83,31.68,1796.15,-636.25
03-Mar-20,66200,68448.85,65602.95,67642.55,67124.69284,573,453,38462449,185,32.29,2845.9,1442.55
04-Mar-20,67650,67650,66181.05,66973.75,66767.20833,240,214,16024130,53,22.08,1468.95,-676.25
05-Mar-20,67499.95,68100,66740.5,67346.1,67379.2037,162,142,10915431,34,20.99,1359.5,-153.85
06-Mar-20,66000,66500,63891,66408.4,65776.16273,381,302,25060718,109,28.61,2609,408.4
09-Mar-20,65500,65596.15,63087.05,64245.2,64256.85115,477,398,30650518,160,33.54,2509.1,-1254.8
11-Mar-20,64234.5,65527.3,62800,63506.9,63647.95415,458,359,29150763,80,17.47,2727.3,-727.6
12-Mar-20,62300,62300,60001.1,60662.65,60726.70137,730,599,44330492,218,29.86,2298.9,-1637.35
13-Mar-20,60000,66399,55996.7,66024.35,62500.37311,1123,844,70187919,332,29.56,10402.3,6024.35
16-Mar-20,65000,65000,60500,61259.45,62490.93729,590,464,36869653,158,26.78,4500,-3740.55
17-Mar-20,61650,63717.35,60284.1,62139.8,62205.79484,697,540,43357439,188,26.97,3433.25,489.8
18-Mar-20,63433,63433,59359.8,60004.2,60345.6487,538,471,32465959,154,28.62,4073.2,-3428.8
19-Mar-20,57800,59714,56000,57814.8,58238.64318,1334,1012,77690350,357,26.76,3714,14.8
20-Mar-20,58967.5,60998.5,57479.65,59191.85,59373.69753,648,494,38474156,161,24.85,3518.85,224.35
23-Mar-20,56010,60450,51500,51886.55,54247.13643,689,511,37376277,305,44.27,8950,-4123.45
24-Mar-20,54515,54981.5,50000,52430,52436.66758,1095,838,57418151,170,15.53,4981.5,-2085
25-Mar-20,50010,57500,50010,56251.25,53700.39417,1063,669,57083519,290,27.28,7490,6241.25
26-Mar-20,57999,60799,54900,55343.3,57790.76892,991,759,57270652,200,20.18,5899,-2655.7
27-Mar-20,56100,58051.45,53700,56419.1,55955.61238,743,588,41575020,154,20.73,4351.45,319.1
30-Mar-20,56400,56400,53600,54339,54392.33333,357,299,19418063,117,32.77,2800,-2061
31-Mar-20,56751,59200,54135,58241.65,56750.56899,645,514,36604117,158,24.5,5065,1490.65
01-Apr-20,57135.5,57135.5,54800,55172.15,55539.59385,911,692,50596570,393,43.14,2335.5,-1963.35
03-Apr-20,55594.95,55761.5,54509.95,55029.45,55140.29648,398,360,21945838,139,34.92,1251.55,-565.5
07-Apr-20,56935.15,58040,56154.1,57689.35,57378.28598,542,477,31099031,215,39.67,1885.9,754.2
08-Apr-20,57901,59394.6,56219.5,57208.8,57931.86667,525,473,30414230,98,18.67,3175.1,-692.2
09-Apr-20,58001,60450,57803.6,60044.45,59326.5158,696,575,41291255,233,33.48,2646.4,2043.45
13-Apr-20,59740,59750,57155.4,57303.35,57664.61986,1460,494,84190345,1058,72.47,2594.6,-2436.65
15-Apr-20,57600,58394.95,56850,57433.4,57553.78151,476,411,27395600,132,27.73,1544.95,-166.6
16-Apr-20,57549,61570,57021,60343.55,59242.67651,779,633,46150045,192,24.65,4549,2794.55
17-Apr-20,61000,62200,61000,61543.75,61608.28808,906,658,55817109,107,11.81,1200,543.75
20-Apr-20,61800,61914.55,61153,61368.95,61540.90775,271,245,16677586,59,21.77,761.55,-431.05
21-Apr-20,60456,60456,58500,58877.3,59449.26585,489,432,29070691,144,29.45,1956,-1578.7
22-Apr-20,58877.3,59400.05,57878.1,58221.1,58563.57495,487,432,28520461,99,20.33,1521.95,-656.2
23-Apr-20,58700,59347.95,58523.6,58692.5,58880.70463,281,220,16545478,69,24.56,824.35,-7.5
24-Apr-20,58374.2,59115.4,58192.35,58784.3,58663.28058,139,134,8154196,36,25.9,923.05,410.1
27-Apr-20,59400,60102.4,58900,59187.65,59224.54822,197,173,11667236,50,25.38,1202.4,-212.35
28-Apr-20,59500,59500,58600.05,59081.5,58965.12698,189,169,11144409,37,19.58,899.95,-418.5
29-Apr-20,59100,59800,58949,59183.2,59235.89759,166,160,9833159,43,25.9,851,83.2
30-Apr-20,59399,61719.5,59399,60520.7,60943.77929,589,509,35895886,126,21.39,2320.5,1121.7
04-May-20,59900,59900,57755.75,58028.05,58321.64266,361,331,21054113,168,46.54,2144.25,-1871.95
05-May-20,58775,59195.7,57515.15,57742.65,58304.24823,282,259,16441798,64,22.7,1680.55,-1032.35
06-May-20,58300,58755.3,57266.25,58436.1,57990.69364,173,155,10032390,40,23.12,1489.05,136.1
07-May-20,57560,58990.05,57560,58823.2,58570.84615,156,146,9137052,41,26.28,1430.05,1263.2
08-May-20,59221.85,59652.75,58543.45,58757.3,59071.0528,322,293,19020879,55,17.08,1109.3,-464.55
11-May-20,59425.5,59425.5,58350,58872.75,58882.60963,374,314,22022096,78,20.86,1075.5,-552.75
12-May-20,58500,58500,57358.3,57740.9,57893.08765,251,228,14531165,107,42.63,1141.7,-759.1
13-May-20,58900,60100,58400,59049.6,59065.09047,2299,463,135790643,1964,85.43,1700,149.6
14-May-20,58550,59130,57950.3,58153.75,58435.49171,181,158,10576824,82,45.3,1179.7,-396.25
15-May-20,58820,58820,58000,58136.8,58213.62338,154,142,8964898,40,25.97,820,-683.2
18-May-20,58135,58135,56200.8,56413,56908.04167,360,329,20486895,179,49.72,1934.2,-1722
19-May-20,57100,57390,56555.75,56816.65,56993.875,176,156,10030922,42,23.86,834.25,-283.35
20-May-20,57049,57353.9,56800,57278.3,57110.25,164,152,9366081,69,42.07,553.9,229.3
21-May-20,57567.85,58206,57250,57467.3,57704,147,140,8482488,36,24.49,956,-100.55
22-May-20,57000,57799.95,56992.65,57460,57410.18033,183,166,10506063,48,26.23,807.3,460
26-May-20,57815.6,58117.45,57317.35,57751.15,57760.73298,191,175,11032300,48,25.13,800.1,-64.45
27-May-20,58120.55,58199.45,57470.65,58033.15,57897.79874,159,142,9205750,66,41.51,728.8,-87.4
28-May-20,58280,58950.75,58060,58463.05,58612.31105,344,274,20162635,73,21.22,890.75,183.05
29-May-20,58280.85,59351.45,58280.85,59104.15,58976.92174,230,210,13564692,65,28.26,1070.6,823.3
01-Jun-20,59749,62200,59738.8,61485.05,60966.14552,536,449,32677854,187,34.89,2461.2,1736.05
02-Jun-20,61205,63089.5,61205,62659,62451.93729,606,493,37845874,111,18.32,1884.5,1454
03-Jun-20,63000,64000,61254.45,61785.8,62795.72208,385,347,24176353,95,24.68,2745.55,-1214.2
04-Jun-20,62030.45,62500,60743.25,61624.25,61441.07417,391,334,24023460,67,17.14,1756.75,-406.2
05-Jun-20,62146,63887.05,61698.75,63535.2,63082.49007,453,342,28576368,116,25.61,2188.3,1389.2
08-Jun-20,63900,65070,63663.05,64266.65,64508.02303,521,443,33608680,101,19.39,1406.95,366.65
09-Jun-20,64349,64868.25,63606.15,63933.35,64091.32767,412,327,26405627,87,21.12,1262.1,-415.65
10-Jun-20,64235.9,64331.4,63265,63831.8,63683.78767,292,254,18595666,44,15.07,1066.4,-404.1
11-Jun-20,63401,64033.6,62716.4,62922.6,63384.22344,273,234,17303893,66,24.18,1317.2,-478.4
12-Jun-20,59500,64000,59500,63690.95,62272.01909,1414,900,88052635,963,68.1,4500,4190.95
15-Jun-20,64800,65400,62535.4,63046.95,63967.52206,408,361,26098749,64,15.69,2864.6,-1753.05
16-Jun-20,63510,64195.6,62100,62643.8,63044.02673,449,375,28306768,106,23.61,2095.6,-866.2
17-Jun-20,62643.8,63415.95,62474.65,62945.2,62887.59667,300,244,18866279,52,17.33,941.3,301.4
18-Jun-20,62999.65,63434,62404.05,62944,63048.22867,293,268,18473131,40,13.65,1029.95,-55.65
19-Jun-20,63496.65,63550,62723.6,62944.85,63160.83041,171,156,10800502,35,20.47,826.4,-551.8
22-Jun-20,63766,65110,63288.15,64757.8,64258.44444,342,325,21976388,133,38.89,1821.85,991.8
23-Jun-20,65002,65565,64179,64595.45,64939.18095,210,195,13637228,33,15.71,1386,-406.55
24-Jun-20,65349.45,65810,63644.95,64138.75,64828.11002,509,466,32997508,141,27.7,2165.05,-1210.7
25-Jun-20,64477.2,65400,63874.55,64916.35,64472.80069,291,267,18761585,105,36.08,1525.45,439.15
26-Jun-20,64918.35,66953.55,64918.35,66405.1,65989.71858,565,511,37284191,205,36.28,2035.2,1486.75
29-Jun-20,66200,66750,64951,65191.25,65893.96571,700,575,46125776,118,16.86,1799,-1008.75
30-Jun-20,66050.9,67565.15,65767.2,67265.05,66707.68966,725,552,48363075,117,16.14,1797.95,1214.15
01-Jul-20,67199,67199,65622.15,65826.85,66178.69318,440,384,29118625,130,29.55,1576.85,-1372.15
02-Jul-20,66599,66842.5,65825,66078.8,66232.02493,361,304,23909761,80,22.16,1017.5,-520.2
03-Jul-20,66200,66500,65855,66117.45,66228.68534,232,196,15365055,39,16.81,645,-82.55
06-Jul-20,66500.1,67538.9,66400,67351.9,67272.30021,483,370,32492521,153,31.68,1138.9,851.8
07-Jul-20,67200,67527.85,65778,66824.05,66856.11184,912,645,60972774,156,17.11,1749.85,-375.95
08-Jul-20,67211.8,67425,65000.1,65373.35,66334.60236,1270,890,84244945,617,48.58,2424.9,-1838.45
09-Jul-20,65551.1,66199.65,65134.85,65343.4,65562.74588,972,622,63726989,195,20.06,1064.8,-207.7
10-Jul-20,66300,66300,64518.05,64830.5,65000.71278,1236,820,80340881,453,36.65,1781.95,-1469.5
13-Jul-20,65400,65579.9,64391.45,64671.85,64796.32632,760,524,49245208,161,21.18,1188.45,-728.15
14-Jul-20,64888,64888,63645,64372.75,64041.39733,375,303,24015524,84,22.4,1243,-515.25
15-Jul-20,64854.35,65050,63530.75,63644.75,64080.86012,865,586,55429944,173,20,1519.25,-1209.6
16-Jul-20,63633.2,64018.1,62427.6,63495.7,63212.98381,494,393,31227214,159,32.19,1590.5,-137.5
17-Jul-20,64780,65744.4,63476.65,65451.15,64789.59584,673,484,43603398,256,38.04,2267.75,671.15
20-Jul-20,66247.7,66247.7,64708.85,64961.6,65349.07469,482,416,31498254,145,30.08,1538.85,-1286.1
21-Jul-20,65900,65900,65333.1,65600.35,65603.14126,269,240,17647245,102,37.92,566.9,-299.65
22-Jul-20,65600,65600,64272.2,64413.45,64610.09442,466,387,30108304,153,32.83,1327.8,-1186.55
23-Jul-20,64580,64648.8,63141.7,63359.8,63829.02742,620,523,39573997,233,37.58,1507.1,-1220.2
24-Jul-20,63359.8,63816.45,62800,62958.75,63212.93379,589,494,37232418,129,21.9,1016.45,-401.05
27-Jul-20,63300,63495.6,61679.3,61877.1,62439.73003,626,475,39087271,289,46.17,1816.3,-1422.9
28-Jul-20,62250,63000,62067.3,62135.65,62402.47233,777,593,48486721,329,42.34,932.7,-114.35
29-Jul-20,62690,62781.95,61539.15,61789.05,62109.45382,249,220,15465254,69,27.71,1242.8,-900.95
30-Jul-20,61900,62400,60750,60992.25,61233.213,446,327,27310013,142,31.84,1650,-907.75
31-Jul-20,61097.95,61596.9,60685,61030.4,61182.20809,346,304,21169044,57,16.47,911.9,-67.55
03-Aug-20,61340.95,61781.3,60800.05,60956.45,61231.15468,278,253,17022261,51,18.35,981.25,-384.5
